COFs,b'pore_diameter_\xc3\x85',b'void_fraction',b'surface_area_m\xc2\xb2g\xe2\x81\xbb\xc2\xb9',b'crystal_density',b'B',b'O',b'C',b'H',b'Si',b'N',b'S',b'P',b'halogens',b'metals',gcmc_y,henry_y
b'19421N3_ddec.cif',28.35191,0.89312,6028.38,150.99814069081617,0.0,0.0,0.5643564356435643,0.39603960396039606,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,1.8966817743140176,1.8959760066475062
b'19430N2_ddec.cif',18.22778,0.62502,4108.56,561.3244597207618,0.0,0.0,0.6086956521739131,0.34782608695652173,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,3.638451551699253,3.6361838652881504
b'19440N2_ddec.cif',5.74091,0.33218,4502.94,1071.1983709342826,0.0,0.0,0.5369127516778524,0.348993288590604,0.0,0.10738255033557047,0.0,0.0,0.0,0.006711409395973154,18.53448594783226,19.56430271904108
b'19441N2_ddec.cif',5.79003,0.33394,4518.81,1067.755459124746,0.0,0.0,0.5369127516778524,0.348993288590604,0.0,0.10738255033557047,0.0,0.0,0.0,0.006711409395973154,18.396015574220662,19.420085742018372
b'19450N2_ddec.cif',32.55539,0.79772,5681.03,283.46475612899513,0.0,0.011627906976744186,0.5,0.43023255813953487,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,2.8827197368419757,2.8777488263699276
b'19451N2_ddec.cif',33.61063,0.75046,4766.95,358.94099527428125,0.0,0.011494252873563218,0.5287356321839081,0.40229885057471265,0.0,0.05747126436781609,0.0,0.0,0.0,0.0,2.992661083378679,3.007312780544777
b'19452N2_ddec.cif',27.09641,0.73364,4387.75,388.6437632945673,0.0,0.011764705882352941,0.5411764705882353,0.38823529411764707,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,3.2245778810326393,3.2577283575376823
b'19453N2_ddec.cif',33.50589,0.75426,5262.58,338.4570440674664,0.0,0.0,0.4888888888888889,0.4444444444444444,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,2.762412298554792,2.7621158406954374
b'19454N2_ddec.cif',28.88334,0.74178,5028.31,367.6066347113995,0.0,0.020618556701030927,0.4845360824742268,0.4329896907216495,0.0,0.061855670103092786,0.0,0.0,0.0,0.0,2.8708871875907764,2.8798182312659946
b'19455N2_ddec.cif',33.89639,0.82796,5959.92,240.88898107600446,0.0,0.0,0.5180722891566265,0.42168674698795183,0.0,0.060240963855421686,0.0,0.0,0.0,0.0,2.7790207359672783,2.791279297333403
b'19456N2_ddec.cif',31.46174,0.7452,5000.21,355.4531958647966,0.0,0.0,0.4945054945054945,0.43956043956043955,0.0,0.06593406593406594,0.0,0.0,0.0,0.0,2.751448209286212,2.7383591498963282
b'19460N2_ddec.cif',13.59732,0.55282,3821.72,694.6662986078096,0.0,0.043478260869565216,0.5217391304347826,0.34782608695652173,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,3.57880303540795,3.5478709550203074
b'19462N2_ddec.cif',15.66737,0.58886,3611.88,650.5987086468509,0.0,0.07142857142857142,0.5,0.35714285714285715,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,3.6397386886611423,3.6419630256033924
b'19464N2_ddec.cif',17.15414,0.6215,4415.77,554.7727337041192,0.0,0.05263157894736842,0.47368421052631576,0.42105263157894735,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,4.008600493607746,4.032349432007284
b'19466N2_ddec.cif',22.65351,0.6635,4055.28,510.75674877141824,0.0,0.08,0.48,0.4,0.0,0.04,0.0,0.0,0.0,0.0,2.799398675206787,2.7851619978100475
b'19470N2_ddec.cif',24.29879,0.659,4606.5,499.2756705626991,0.0,0.0,0.5698924731182796,0.3655913978494624,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,4.1971036124125245,4.192713125962255
b'19480N2_ddec.cif',22.64238,0.67208,4916.65,465.92935117475673,0.0,0.0,0.525,0.425,0.0,0.05,0.0,0.0,0.0,0.0,4.212463972750075,4.147425552794698
b'19481N2_ddec.cif',17.60004,0.57826,4389.42,633.8647119314999,0.0,0.0,0.525,0.4,0.0,0.05,0.0,0.0,0.025,0.0,4.620988414637345,4.613995351355526
b'19482N2_ddec.cif',15.53536,0.5698,4564.48,638.3748568006563,0.0,0.0,0.5189873417721519,0.4050632911392405,0.0,0.06329113924050633,0.0,0.0,0.012658227848101266,0.0,4.62485578421667,4.626935022793803
b'19483N2_ddec.cif',10.45603,0.4974,5660.52,721.3022379234318,0.0,0.0,0.5,0.43333333333333335,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,7.786218606273994,7.624920356405425
b'19490N2_ddec.cif',10.16022,0.48286,4187.46,776.4834204618834,0.0,0.0,0.5873015873015873,0.36507936507936506,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,5.37236371148297,5.368333888807415
b'19491N2_ddec.cif',13.65495,0.5867,5006.99,601.7158248251684,0.0,0.0,0.5753424657534246,0.3835616438356164,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,4.012541573061176,3.982921084066769
b'19500N2_ddec.cif',30.48528,0.74538,4215.13,396.9608808109439,0.0,0.07142857142857142,0.5357142857142857,0.32142857142857145,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,2.6526051844028022,2.644315904578059
b'19510N2_ddec.cif',32.45322,0.76692,4421.92,348.3726188732362,0.0,0.04,0.52,0.36,0.0,0.08,0.0,0.0,0.0,0.0,2.423531686656536,2.41364934798644
b'19511N2_ddec.cif',20.59621,0.66806,4129.58,500.0491156391529,0.0,0.030303030303030304,0.5454545454545454,0.36363636363636365,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,3.00602395573093,3.0109955051261164
b'19520N2_ddec.cif',19.40621,0.66792,4727.97,486.94353581070374,0.0,0.06451612903225806,0.4838709677419355,0.41935483870967744,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,3.3439565088978447,3.355948338815117
b'19521N2_ddec.cif',16.487,0.6455,4879.2,516.1441782215459,0.0,0.07246376811594203,0.463768115942029,0.43478260869565216,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,3.4886150357144783,3.5031597715843374
b'19522N2_ddec.cif',13.39591,0.60032,4894.53,580.4011162602311,0.0,0.07894736842105263,0.4473684210526316,0.4473684210526316,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,3.9126777523473057,3.9351895174216756
b'19530N2_ddec.cif',27.27525,0.731,5235.19,376.16001503833934,0.0,0.0,0.5671641791044776,0.3880597014925373,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,2.975628595931259,2.9717281596715224
b'19531N2_ddec.cif',32.19264,0.75524,4569.39,350.3396191293507,0.0,0.0,0.5714285714285714,0.38961038961038963,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,2.8233996802588104,2.8051000702463416
b'19540N2_ddec.cif',22.04201,0.57468,3581.18,656.3922888763118,0.0,0.0,0.6,0.34285714285714286,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,5.863702921072796,6.297414957961726
b'19541N2_ddec.cif',30.41767,0.64946,4319.97,519.8097179336144,0.0,0.0,0.6,0.35555555555555557,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,4.613852932694444,4.697275513359505
b'19542N2_ddec.cif',26.56071,0.61292,3503.84,652.2975349330806,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.08571428571428572,0.05714285714285714,0.0,0.0,0.0,5.214988303891847,5.171818075164312
b'19550N2_ddec.cif',19.36683,0.61366,4732.02,573.7049055646225,0.0,0.0,0.5614035087719298,0.3684210526315789,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,3.575602594564341,3.5921484057990103
b'19560N2_ddec.cif',22.11926,0.65726,4963.13,474.06574016077246,0.0,0.03225806451612903,0.4838709677419355,0.45161290322580644,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,3.8700010673383267,3.862413560345718
b'19570N2_ddec.cif',17.23409,0.61266,4049.58,579.9029826598819,0.0,0.0,0.5813953488372093,0.3488372093023256,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,4.23102261735224,4.30182600965206
b'19571N2_ddec.cif',18.67652,0.62802,4028.34,553.1315336556648,0.0,0.0,0.5813953488372093,0.3488372093023256,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,4.00871306963826,4.013314618701905
b'19572N2_ddec.cif',15.39085,0.58756,4064.28,614.8028739034528,0.0,0.0,0.5818181818181818,0.35454545454545455,0.0,0.06363636363636363,0.0,0.0,0.0,0.0,4.239880785741554,4.296939031113653
b'19573N2_ddec.cif',16.39396,0.5936,3880.06,608.1264938317353,0.0,0.0,0.5818181818181818,0.35454545454545455,0.0,0.06363636363636363,0.0,0.0,0.0,0.0,4.170983959637391,4.167939468085819
b'20000N2_ddec.cif',19.88166,0.6735,4702.46,493.0765790143605,0.0,0.0,0.5523809523809524,0.3619047619047619,0.0,0.0761904761904762,0.009523809523809525,0.0,0.0,0.0,4.326101062433607,4.460202671441082
b'20010N2_ddec.cif',36.79133,0.73288,5250.65,393.25324767921427,0.0,0.06349206349206349,0.5555555555555556,0.3492063492063492,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,3.857372325708288,3.961720551011493
b'20021N2_ddec.cif',18.27022,0.63344,3368.82,607.2071258964987,0.0,0.058823529411764705,0.5294117647058824,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,3.4025109919308894,3.4188730257488005
b'20030N2_ddec.cif',17.62238,0.4958,4931.7,760.8135960350647,0.02040816326530612,0.10204081632653061,0.40816326530612246,0.3877551020408163,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,4.706450191159562,4.6964609765562635
b'20031N2_ddec.cif',14.70566,0.46854,4788.84,798.0243837995648,0.0196078431372549,0.09803921568627451,0.43137254901960786,0.37254901960784315,0.0,0.0784313725490196,0.0,0.0,0.0,0.0,5.044720241872893,5.149452527371728
b'20040N2_ddec.cif',17.94054,0.68874,4820.56,464.3860316328271,0.0,0.0,0.5568181818181818,0.36363636363636365,0.0,0.07954545454545454,0.0,0.0,0.0,0.0,3.8668786881511736,3.9968605666075763
b'20050N2_ddec.cif',27.10282,0.71316,4517.04,436.5652928541535,0.0,0.029850746268656716,0.5671641791044776,0.34328358208955223,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,3.000700991377534,3.010287197537122
b'20051N2_ddec.cif',26.90278,0.71032,4192.72,462.84438660378817,0.0,0.03007518796992481,0.5714285714285714,0.3308270676691729,0.0,0.06015037593984962,0.0,0.0,0.0,0.007518796992481203,3.0720574912740672,3.0730550314717457
b'20052N2_ddec.cif',26.99311,0.70988,4132.87,465.92018482088184,0.0,0.03007518796992481,0.5714285714285714,0.3308270676691729,0.0,0.06015037593984962,0.0,0.0,0.0,0.007518796992481203,3.0458287313652255,3.061143656769196
b'20070N2_ddec.cif',26.75687,0.75516,3907.93,381.4009309329348,0.0,0.0,0.5454545454545454,0.38181818181818183,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.0,3.304840248462301,3.288186762885956
b'20080N2_ddec.cif',21.4722,0.65296,3192.02,598.461359272604,0.0,0.10909090909090909,0.5454545454545454,0.2727272727272727,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,3.112565659950684,3.087078239593638
b'20090N2_ddec.cif',15.68723,0.57176,4448.82,631.705771398122,0.0,0.0,0.5789473684210527,0.3684210526315789,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,4.150012924183299,4.167801255400104
b'20091N2_ddec.cif',15.03616,0.55572,4014.81,684.035523474389,0.0,0.025974025974025976,0.5844155844155844,0.33766233766233766,0.0,0.05194805194805195,0.0,0.0,0.0,0.0,4.316079819815621,4.3001764369264635
b'20110N3_ddec.cif',28.33414,0.92784,6215.46,102.72476743423348,0.0,0.0380952380952381,0.5428571428571428,0.38095238095238093,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,1.5796976157156932,1.5773202402901731
b'20113N3_ddec.cif',27.08752,0.92,6357.01,111.02416764260826,0.0,0.03418803418803419,0.5213675213675214,0.41025641025641024,0.0,0.03418803418803419,0.0,0.0,0.0,0.0,1.6580006289409526,1.6541888282761166
b'20116N3_ddec.cif',26.76207,0.91354,6325.03,118.01855940964556,0.0,0.031007751937984496,0.5038759689922481,0.43410852713178294,0.0,0.031007751937984496,0.0,0.0,0.0,0.0,1.725548870726912,1.7263770178083282
b'20120N2_ddec.cif',8.16711,0.41828,4392.59,847.6008460789177,0.0,0.0,0.5932203389830508,0.3728813559322034,0.0,0.03389830508474576,0.0,0.0,0.0,0.0,6.954408697894654,6.714248014332717
b'20121N3_ddec.cif',9.45899,0.4034,2956.14,939.0423709425665,0.0,0.0,0.5588235294117647,0.4117647058823529,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,10.66910116701384,11.274457064264539
b'20130N2_ddec.cif',23.99907,0.6957,3545.77,565.5931292928086,0.0,0.0,0.5714285714285714,0.3333333333333333,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,3.1127793871947436,3.11989936639245
b'20140N2_ddec.cif',9.35808,0.4545,3964.2,819.0378723684989,0.0,0.028985507246376812,0.5652173913043478,0.37681159420289856,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,4.740601594961539,4.687567753337
b'20141N2_ddec.cif',9.77874,0.45186,4136.18,810.1112168795114,0.0,0.027777777777777776,0.5555555555555556,0.3888888888888889,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,4.575763178461754,4.5267909728014475
b'20142N2_ddec.cif',9.97004,0.48636,4119.9,772.2940516071792,0.0,0.030303030303030304,0.5757575757575758,0.36363636363636365,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,5.065469867375097,5.093390342690006
b'20150N2_ddec.cif',20.51606,0.6134,4611.1,570.2780559024889,0.0,0.0,0.5483870967741935,0.3870967741935484,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,4.6764192953179915,4.697993385012486
b'20151N2_ddec.cif',18.08436,0.61058,3789.24,612.000191892671,0.0,0.0,0.5862068965517241,0.3448275862068966,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,5.361005761592385,5.488678258633306
b'20152N2_ddec.cif',20.25626,0.60582,4462.88,591.4883883308427,0.0,0.0,0.5333333333333333,0.36666666666666664,0.0,0.06666666666666667,0.03333333333333333,0.0,0.0,0.0,4.311815993252959,4.319025639299305
b'20153N2_ddec.cif',17.66792,0.5919,3533.3,656.8452468460088,0.0,0.0,0.5714285714285714,0.32142857142857145,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,5.3283978439049005,5.438779517090068
b'20160N2_ddec.cif',25.55166,0.65378,4675.32,524.3739666352379,0.0,0.05714285714285714,0.5142857142857142,0.4,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,3.428157694030972,3.4463855301603776
b'20161N2_ddec.cif',23.41955,0.5693,4432.38,631.8674928786023,0.0,0.02702702702702703,0.5675675675675675,0.3783783783783784,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,3.4741442431258585,3.5132109596331507
b'20162N2_ddec.cif',23.38856,0.56964,4539.44,631.3660255703211,0.0,0.027777777777777776,0.5833333333333334,0.3611111111111111,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,3.096455165263681,3.1163576562189466
b'20164N2_ddec.cif',23.22818,0.6621,4292.17,498.9516814803826,0.0,0.03571428571428571,0.5,0.39285714285714285,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,3.8572516614996277,3.9532790319937288
b'20165N2_ddec.cif',23.25653,0.69774,4567.18,438.0412857356398,0.0,0.0,0.5416666666666666,0.375,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,3.197241755742908,3.2197182527362354
b'20166N2_ddec.cif',24.05069,0.66498,4201.02,507.31135777891706,0.0,0.037037037037037035,0.48148148148148145,0.37037037037037035,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,3.267097774517083,3.282877000357045
b'20167N2_ddec.cif',23.28895,0.60678,4587.5,569.3381864302152,0.0,0.0,0.6060606060606061,0.36363636363636365,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,3.0072030698603522,2.972623542108116
b'20168N2_ddec.cif',23.17673,0.56728,4398.81,639.1071614847083,0.0,0.02727272727272727,0.5636363636363636,0.37272727272727274,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,3.3743230403869675,3.3993952633280813
b'20169N2_ddec.cif',23.22902,0.60644,4638.24,572.7173619797945,0.0,0.0,0.6020408163265306,0.35714285714285715,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,3.002845724991964,2.993677555266724
b'2016aN2_ddec.cif',21.46285,0.65328,4122.97,518.3385025813998,0.0,0.03614457831325301,0.4939759036144578,0.3855421686746988,0.0,0.08433734939759036,0.0,0.0,0.0,0.0,3.535501682981317,3.5839804191087663
b'2016bN2_ddec.cif',28.17859,0.72436,4660.32,401.3952214497003,0.0,0.0,0.5352112676056338,0.36619718309859156,0.0,0.09859154929577464,0.0,0.0,0.0,0.0,2.9508249233851847,2.9450100003579074
b'20170N2_ddec.cif',16.28767,0.6088,3852.05,617.7267750601703,0.0,0.0,0.5609756097560976,0.34146341463414637,0.0,0.04878048780487805,0.04878048780487805,0.0,0.0,0.0,4.031357962811594,4.100011599045418
b'20172N2_ddec.cif',10.51587,0.5,4146.19,775.2947160804742,0.0,0.04081632653061224,0.5102040816326531,0.3673469387755102,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,3.890496901031045,3.887605118211475
b'20180N2_ddec.cif',18.8685,0.64752,4705.98,558.8882883697576,0.0,0.0,0.5625,0.3125,0.0,0.03125,0.0,0.0,0.09375,0.0,2.7843374678631645,2.7815987867462866
b'20181N2_ddec.cif',18.58453,0.6416,4732.2,583.147284309012,0.0,0.0,0.5483870967741935,0.2903225806451613,0.0,0.06451612903225806,0.0,0.0,0.0967741935483871,0.0,2.6217427725930107,2.6078779407257766
b'20182N2_ddec.cif',19.43765,0.63872,4888.83,541.9074296175368,0.0,0.034482758620689655,0.5517241379310345,0.3448275862068966,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,2.917964408100552,2.920352172602553
b'20190N2_ddec.cif',24.0517,0.71864,4382.98,423.1466845582754,0.0,0.0,0.5641025641025641,0.358974358974359,0.0,0.05128205128205128,0.02564102564102564,0.0,0.0,0.0,2.847450245136146,2.8503544378436727
b'20191N2_ddec.cif',30.37948,0.7555,4095.04,377.25215358767434,0.0,0.0,0.5652173913043478,0.34782608695652173,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,2.72450934397878,2.7322710667360046
b'20201N2_ddec.cif',16.79344,0.59782,3805.46,600.8772275511576,0.0,0.0,0.6274509803921569,0.3333333333333333,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,4.725113245671941,4.808477471462921
b'20202N2_ddec.cif',28.74787,0.72758,4488.27,394.0718032080054,0.0,0.0,0.6086956521739131,0.34782608695652173,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,2.9589784282651848,2.953420057101256
b'20203N2_ddec.cif',32.95889,0.6722,4681.72,467.06671866656336,0.0,0.0,0.6078431372549019,0.35294117647058826,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,3.6578554930732747,3.6506839817528807
b'20210N2_ddec.cif',16.19017,0.65556,5353.09,486.19049986458805,0.0,0.0,0.5454545454545454,0.4090909090909091,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,3.166686063547174,3.1423105164125076
b'20211N2_ddec.cif',20.90007,0.7051,5646.38,412.5456806900156,0.0,0.0,0.5625,0.40625,0.0,0.03125,0.0,0.0,0.0,0.0,2.802716396837327,2.784768238268226
b'20220N2_ddec.cif',16.79371,0.64782,4352.32,539.2822041741233,0.0,0.0,0.4878048780487805,0.34146341463414637,0.0,0.14634146341463414,0.024390243902439025,0.0,0.0,0.0,3.863653358562827,3.929901059969533
b'20250N2_ddec.cif',32.80324,0.77632,4840.77,320.4072652539901,0.0,0.0,0.5416666666666666,0.375,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,2.670308635917954,2.662385953304232
b'20260N3_ddec.cif',11.9102,0.37944,2772.74,944.1743495714528,0.0,0.0,0.4810810810810811,0.4972972972972973,0.0,0.021621621621621623,0.0,0.0,0.0,0.0,6.262669051226885,5.863058699494186
b'20261N3_ddec.cif',16.30386,0.4834,2960.91,779.6498401280721,0.0,0.0,0.4926829268292683,0.4878048780487805,0.0,0.01951219512195122,0.0,0.0,0.0,0.0,4.2124845249082465,4.207091128130805
b'20280N2_ddec.cif',15.76505,0.57454,4932.47,620.764884756382,0.0,0.0,0.5952380952380952,0.35714285714285715,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,3.418397355485565,3.426422228917423
b'20281N2_ddec.cif',22.52009,0.67016,4791.02,479.1476725522058,0.0,0.0,0.5818181818181818,0.36363636363636365,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,3.177720984293839,3.1822740608236404
b'20282N2_ddec.cif',21.12963,0.6635,4476.85,499.1587459253359,0.0,0.0,0.5818181818181818,0.36363636363636365,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,3.5751501038966276,3.5963134947914672
b'20290N2_ddec.cif',8.77659,0.4418,4826.93,831.2224821886408,0.0,0.0,0.5869565217391305,0.34782608695652173,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,5.425096940333491,5.278172604458265
b'20300N2_ddec.cif',19.91002,0.6709,4787.53,501.75201279364046,0.0,0.03571428571428571,0.5357142857142857,0.32142857142857145,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,2.904729581472738,2.883507328638452
b'20310N2_ddec.cif',27.23706,0.77542,5944.01,316.06800517426535,0.0,0.0,0.5454545454545454,0.38181818181818183,0.0,0.05454545454545454,0.0,0.01818181818181818,0.0,0.0,2.5444924809394576,2.54141083699454
b'20311N2_ddec.cif',33.26526,0.79912,6150.07,280.495508823127,0.0,0.0,0.5571428571428572,0.38571428571428573,0.0,0.04285714285714286,0.0,0.014285714285714285,0.0,0.0,2.302297621114285,2.3058387298605414
b'20320N2_ddec.cif',32.47108,0.76788,4542.99,342.95555376500874,0.0,0.0,0.56,0.36,0.0,0.08,0.0,0.0,0.0,0.0,2.5561548423535227,2.5553828503151914
b'20321N2_ddec.cif',25.04149,0.70512,3664.45,466.9932351246584,0.0,0.047619047619047616,0.5238095238095238,0.3333333333333333,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,3.024262008591653,3.0222952324856114
b'20331N2_ddec.cif',17.92327,0.63122,4671.49,532.5563546989198,0.0,0.0,0.569620253164557,0.379746835443038,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,3.133152411568166,3.1059937702184537
b'20340N2_ddec.cif',14.67184,0.53948,3823.28,695.9503723359738,0.0,0.0,0.6344086021505376,0.3010752688172043,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,3.1367526689994154,3.1341332733430405
b'20341N2_ddec.cif',19.70949,0.62566,4110.95,548.7156295035778,0.0,0.0,0.6111111111111112,0.3333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,2.5649298359187243,2.53757770741926
b'20350N2_ddec.cif',14.541,0.60796,4565.59,643.8433759626383,0.0,0.0,0.5822784810126582,0.3291139240506329,0.0,0.0759493670886076,0.0,0.0,0.0,0.012658227848101266,3.1850961198447836,3.1617543310507235
b'20360N2_ddec.cif',27.03934,0.7025,4210.17,433.299059227899,0.0,0.0,0.6086956521739131,0.34782608695652173,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,2.4373068605753536,2.425302405862622
b'20361N2_ddec.cif',18.88525,0.61648,3797.59,571.0319712259474,0.0,0.0,0.6111111111111112,0.3333333333333333,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,2.7661718058804654,2.7613706762163552
b'20362N2_ddec.cif',10.70439,0.46696,3950.8,785.6390922311209,0.0,0.0,0.6190476190476191,0.3333333333333333,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,4.386339213820696,4.367572199260589
b'20370N3_ddec.cif',12.55381,0.77688,5761.34,318.39938792260534,0.0,0.0,0.5263157894736842,0.42105263157894735,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,2.6162121532897857,2.630405545332948
b'20380N2_ddec.cif',18.56784,0.64064,3150.49,654.6320901346803,0.0,0.07142857142857142,0.5,0.21428571428571427,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,3.2008641364107056,3.1957239660197225
b'20390N2_ddec.cif',23.80713,0.68298,3790.1,515.0819881473772,0.0,0.0,0.5882352941176471,0.3088235294117647,0.0,0.058823529411764705,0.014705882352941176,0.0,0.029411764705882353,0.0,3.3910772927256283,3.4199694368455806
b'20391N2_ddec.cif',25.44012,0.6901,3818.05,494.7176323866206,0.0,0.0,0.5882352941176471,0.3088235294117647,0.0,0.058823529411764705,0.014705882352941176,0.0,0.029411764705882353,0.0,3.423851444829282,3.4429504769335906
b'20392N2_ddec.cif',26.7842,0.69456,4084.12,466.57163905936864,0.0,0.0,0.5882352941176471,0.3382352941176471,0.0,0.058823529411764705,0.014705882352941176,0.0,0.0,0.0,3.398775091854585,3.438480738201351
b'20400N2_ddec.cif',5.01536,0.36022,4701.33,970.5196981820676,0.0,0.0,0.5555555555555556,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,9.13840360931579,11.228059113289111
b'20401N2_ddec.cif',16.27449,0.70654,5823.18,410.6122130348682,0.0,0.0,0.5714285714285714,0.38095238095238093,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,3.3675337606637115,3.3627173050420116
b'20402N2_ddec.cif',11.71927,0.59354,5034.88,589.1370620057307,0.0,0.04,0.52,0.4,0.0,0.04,0.0,0.0,0.0,0.0,6.764958344887584,13.836503306314468
b'20403N2_ddec.cif',9.59781,0.57462,5459.51,617.9138304859962,0.0,0.0,0.5957446808510638,0.3617021276595745,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,4.989729137436481,5.489893271994827
b'20410N2_ddec.cif',26.68701,0.66468,4867.24,501.9446955612689,0.0,0.05128205128205128,0.5384615384615384,0.358974358974359,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,5.607657762085956,5.576183278409792
b'20411N2_ddec.cif',9.46666,0.52826,5058.9,685.6334074103404,0.0,0.044444444444444446,0.5111111111111111,0.4,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,3.8667909351934076,3.8505844153954705
b'20420N2_ddec.cif',10.37381,0.42178,3293.2,971.6998173890471,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,2.912056948895514,2.8637430991049855
b'20421N2_ddec.cif',10.3434,0.42254,3251.25,970.8164690155957,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,3.247402865464942,3.19418928627749
b'20430N3_ddec.cif',47.6541,0.9262,5944.25,108.75024889609897,0.0,0.0,0.6130653266331658,0.35678391959798994,0.0,0.03015075376884422,0.0,0.0,0.0,0.0,1.8506776208496247,1.8534107583499206
b'20440N3_ddec.cif',13.83981,0.66998,5379.93,494.9244333318653,0.0,0.0784313725490196,0.37254901960784315,0.43137254901960786,0.0,0.09803921568627451,0.0,0.0,0.0196078431372549,0.0,3.9927693900842693,4.119755149078971
b'20441N3_ddec.cif',12.77312,0.69196,5687.73,444.5322536756108,0.0,0.07017543859649122,0.3684210526315789,0.45614035087719296,0.0,0.08771929824561403,0.0,0.0,0.017543859649122806,0.0,3.5491588156733824,3.592821638936356
b'20442N3_ddec.cif',9.27683,0.5756,5722.76,609.9898380011549,0.0,0.06349206349206349,0.36507936507936506,0.47619047619047616,0.0,0.07936507936507936,0.0,0.0,0.015873015873015872,0.0,5.325670266574648,5.480877385739875
